x_block,y_block,n_cells,positive_cells,center_Boylam,center_Enlem,mean_score_probability_mlp,max_score_probability_mlp,mean_score_topsis_pi,max_score_topsis_pi,mean_score_vikor_pi,max_score_vikor_pi,mean_score_topsis_shap,max_score_topsis_shap,mean_score_vikor_shap,max_score_vikor_shap
5887,1699,100,0,5887500.0,1699500.0,0.0022188271,0.052221186,0.52222514,0.7231641,0.48853618,0.7247727,0.6520655,0.7196051,0.49692336,0.73414785
5972,1758,100,0,5972500.0,1758500.0,0.0022185012,0.06721144,0.5267505,0.73114115,0.49254653,0.73906845,0.65903074,0.72186595,0.4953699,0.742592
5882,1738,100,0,5882500.0,1738500.0,0.0022176027,0.065121666,0.51860285,0.75398123,0.48429766,0.7904074,0.6537592,0.7261666,0.500761,0.81139284
5919,1760,100,0,5919500.0,1760500.0,0.002217291,0.096951,0.53659856,0.75399214,0.5037033,0.7869808,0.662044,0.7359935,0.51479566,0.811882
5952,1774,100,0,5952500.0,1774500.0,0.0022169494,0.123722926,0.51082987,0.73076093,0.47555324,0.76430416,0.65862226,0.73699737,0.5035638,0.8192941
5961,1770,100,0,5961500.0,1770500.0,0.0022150357,0.07431587,0.5250982,0.7345984,0.4929055,0.7419985,0.66171676,0.7324254,0.51100355,0.77680135
5897,1776,100,0,5897500.0,1776500.0,0.0022130494,0.044897366,0.5388697,0.73198265,0.5087967,0.73597443,0.6631337,0.72621316,0.52261215,0.7578306
5935,1784,100,0,5935500.0,1784500.0,0.002212671,0.17584476,0.54113513,0.7339779,0.5124172,0.75486547,0.6630958,0.7273424,0.5335476,0.7823349
5986,1740,100,0,5986500.0,1740500.0,0.0022120273,0.10102936,0.52425975,0.7263803,0.49171695,0.7267301,0.6522105,0.70873547,0.4917084,0.7237831
6053,1741,100,0,6053500.0,1741500.0,0.0022102923,0.081050396,0.5354796,0.75080836,0.5003929,0.7850418,0.6579163,0.7262278,0.48934668,0.79277325
5958,1783,100,0,5958500.0,1783500.0,0.002205579,0.19402035,0.53727144,0.73839533,0.505933,0.7420504,0.6634816,0.73877954,0.5185753,0.76904315
5943,1751,100,0,5943500.0,1751500.0,0.0022054072,0.0473823,0.5402719,0.74077755,0.5087617,0.76152384,0.66270936,0.7295535,0.52342796,0.78692436
5956,1759,100,0,5956500.0,1759500.0,0.0022023323,0.12303643,0.52033323,0.73167205,0.48798627,0.7477426,0.65612257,0.7261931,0.5013477,0.7624615
5954,1738,100,0,5954500.0,1738500.0,0.0022019055,0.054398004,0.5196811,0.724672,0.48328754,0.7171436,0.6548928,0.72081316,0.48853832,0.7139527
6022,1747,100,0,6022500.0,1747500.0,0.0022009795,0.0822371,0.53533316,0.74934894,0.50003195,0.7568474,0.66555905,0.7399484,0.49692288,0.7690779
5968,1787,100,0,5968500.0,1787500.0,0.0021987844,0.042186134,0.5365073,0.7292606,0.5065386,0.73762316,0.6554051,0.72050303,0.5136115,0.75926894
5874,1769,100,0,5874500.0,1769500.0,0.0021968265,0.11692604,0.55609095,0.74747527,0.5287173,0.76243323,0.6607262,0.72573525,0.53830445,0.7841137
5922,1802,30,0,5922500.0,1802150.0,0.0021951124,0.019273048,0.49422655,0.7120879,0.4501328,0.7110833,0.63394076,0.6891092,0.443241,0.68575263
6045,1740,100,0,6045500.0,1740500.0,0.0021923953,0.018822081,0.5316525,0.71987385,0.49540332,0.72443044,0.65104586,0.7187633,0.48255238,0.71262527
5955,1786,100,0,5955500.0,1786500.0,0.0021894726,0.13027422,0.54070127,0.7492683,0.5144079,0.7633328,0.6694207,0.73339015,0.5373595,0.7822751
6037,1716,100,0,6037500.0,1716500.0,0.0021881373,0.04868681,0.5205684,0.7425885,0.48681572,0.7464465,0.6605705,0.73008657,0.4911265,0.7451563
5946,1761,100,0,5946500.0,1761500.0,0.0021877931,0.03902265,0.5362975,0.7389168,0.5046281,0.7549813,0.6565416,0.71837527,0.5195225,0.7739214
5990,1772,100,0,5990500.0,1772500.0,0.0021847861,0.09824041,0.54669595,0.7359643,0.5147025,0.75394624,0.6587689,0.7138179,0.5102663,0.7575247
5861,1741,68,0,5861560.294117647,1741629.4117647058,0.0021847344,0.09059614,0.53038085,0.71748614,0.4923517,0.7123102,0.6452477,0.7010498,0.48065528,0.678722
6023,1712,91,0,6023469.78021978,1712539.010989011,0.0021819856,0.03768178,0.5525543,0.75153923,0.5264488,0.77943987,0.65770227,0.7259899,0.52340496,0.79098594
5999,1740,100,0,5999500.0,1740500.0,0.002176103,0.056238826,0.5365168,0.74090916,0.50650644,0.7732379,0.6631925,0.7227015,0.51497775,0.78624797
6023,1728,100,0,6023500.0,1728500.0,0.0021757528,0.08094563,0.5370683,0.7540716,0.50733626,0.77765965,0.6632692,0.72953117,0.5071041,0.7802416
6030,1746,100,0,6030500.0,1746500.0,0.0021755353,0.1866487,0.54284275,0.72043604,0.510416,0.7350267,0.66221917,0.73545665,0.5115223,0.7443663
6057,1728,100,0,6057500.0,1728500.0,0.0021730592,0.10937219,0.54890746,0.7390912,0.5141172,0.7485754,0.66771734,0.7306629,0.4960849,0.73529434
6024,1743,100,0,6024500.0,1743500.0,0.0021706428,0.03168836,0.5292572,0.72831887,0.49467793,0.7291459,0.66109276,0.72381705,0.49255127,0.7235573
5959,1763,100,0,5959500.0,1763500.0,0.00216966,0.043580078,0.54441077,0.7314036,0.51467603,0.7456005,0.6626462,0.72929484,0.5225655,0.76208556
5980,1775,100,0,5980500.0,1775500.0,0.002163287,0.06122874,0.5101981,0.7248062,0.47361937,0.7253034,0.65328294,0.72332954,0.48926774,0.74069107
6005,1758,100,0,6005500.0,1758500.0,0.0021621638,0.088152625,0.5330541,0.7449978,0.5006064,0.7678443,0.66212654,0.7206713,0.51602995,0.79422593
5968,1732,100,0,5968500.0,1732500.0,0.0021592213,0.16657299,0.5253685,0.73412424,0.48812503,0.74946445,0.6568995,0.72858256,0.48216575,0.76500505
6004,1758,100,0,6004500.0,1758500.0,0.0021589922,0.10183716,0.53987765,0.74332494,0.51295805,0.7552522,0.66092384,0.7335779,0.5310929,0.7947
5909,1763,100,0,5909500.0,1763500.0,0.002157566,0.0835837,0.52119046,0.736688,0.4889092,0.74213856,0.65602136,0.7292752,0.5084329,0.758391
6054,1757,100,0,6054500.0,1757500.0,0.0021571866,0.06255693,0.5416292,0.7438385,0.51441085,0.7851866,0.67510605,0.73902565,0.53868586,0.81374633
5995,1760,100,0,5995500.0,1760500.0,0.0021570674,0.1945601,0.5208381,0.7343802,0.49236137,0.7763926,0.6695613,0.745558,0.51949066,0.81708765
5901,1769,100,0,5901500.0,1769500.0,0.0021513707,0.07892176,0.528563,0.7222279,0.49805695,0.73985964,0.65997624,0.7269046,0.51426893,0.77086294
5909,1775,100,0,5909500.0,1775500.0,0.0021511703,0.07743658,0.54877156,0.72795916,0.5204692,0.7379934,0.66364586,0.7233578,0.53086895,0.7703297
5965,1771,100,0,5965500.0,1771500.0,0.0021507798,0.06936977,0.5301407,0.75099796,0.4979826,0.7759234,0.6623094,0.73710525,0.51648176,0.80007654
6064,1740,100,0,6064500.0,1740500.0,0.0021507468,0.04400249,0.52413267,0.74322814,0.490368,0.76067203,0.6524254,0.7232455,0.5084375,0.7880514
6033,1715,100,0,6033500.0,1715500.0,0.0021486594,0.04743223,0.53423357,0.71862376,0.50151896,0.72789943,0.66262186,0.7208116,0.4989309,0.7328932
5953,1758,100,0,5953500.0,1758500.0,0.0021468904,0.06583362,0.5461354,0.74281293,0.51462734,0.7630464,0.66412467,0.72968477,0.5271644,0.78396976
6049,1688,100,0,6049500.0,1688500.0,0.0021437446,0.146247,0.5557703,0.7233943,0.51701266,0.7286198,0.64829993,0.6995268,0.48064834,0.6958908
6065,1733,100,0,6065500.0,1733500.0,0.002140595,0.04739144,0.5291318,0.7473676,0.50166965,0.77081895,0.6716631,0.731854,0.52810884,0.7945635
5983,1770,100,0,5983500.0,1770500.0,0.0021400633,0.14889129,0.5257142,0.74598235,0.4929281,0.7536339,0.66027427,0.7378922,0.51047826,0.77897733
5971,1734,100,0,5971500.0,1734500.0,0.0021398992,0.13917382,0.5390783,0.71749336,0.5059355,0.72528565,0.6565834,0.7224357,0.5031901,0.7384378
5960,1775,100,0,5960500.0,1775500.0,0.0021389655,0.17612527,0.5251544,0.73454976,0.49439344,0.7283772,0.66461587,0.7273864,0.5166831,0.7423719
5903,1769,100,0,5903500.0,1769500.0,0.0021380435,0.11473968,0.53526866,0.7421221,0.5080057,0.7610834,0.6616202,0.72956544,0.52424604,0.78098357
6002,1760,100,0,6002500.0,1760500.0,0.0021365932,0.1628933,0.5215081,0.7391454,0.4879718,0.7730007,0.6603243,0.72769403,0.5066724,0.810731
6007,1768,100,0,6007500.0,1768500.0,0.002135881,0.08953862,0.5465734,0.74241143,0.5123751,0.75513947,0.6540659,0.7155449,0.4978398,0.74252295
6008,1732,100,0,6008500.0,1732500.0,0.0021352738,0.122820236,0.5332534,0.737357,0.50441194,0.7359868,0.66025984,0.72405136,0.5229138,0.75206554
6058,1768,19,0,6058771.052631579,1768186.8421052631,0.0021339282,0.03260369,0.55044544,0.7399152,0.5308005,0.7317429,0.67446154,0.73918414,0.5465396,0.74177337
5921,1760,100,0,5921500.0,1760500.0,0.0021319056,0.12525241,0.5358902,0.74033326,0.50319695,0.74808407,0.66289675,0.7324832,0.5170188,0.7709882
6012,1734,100,0,6012500.0,1734500.0,0.0021302786,0.073568135,0.52209276,0.7154708,0.487309,0.7181138,0.65879214,0.72111267,0.4971188,0.7506108
5895,1778,100,0,5895500.0,1778500.0,0.002129592,0.065700375,0.52824986,0.75342685,0.4950925,0.788372,0.66142756,0.73666775,0.51446396,0.8267086
5994,1762,100,0,5994500.0,1762500.0,0.002129317,0.16301326,0.5338521,0.7218956,0.5043855,0.7494439,0.66919553,0.72940075,0.528271,0.7802091
5916,1746,100,0,5916500.0,1746500.0,0.0021259184,0.058461826,0.55372643,0.71244746,0.5285404,0.7312392,0.6644352,0.723013,0.5412893,0.7600055
6052,1740,100,0,6052500.0,1740500.0,0.0021255328,0.04012742,0.54207987,0.7300896,0.50588775,0.73401445,0.662208,0.7217268,0.49047294,0.71824235
6048,1741,100,0,6048500.0,1741500.0,0.002124991,0.049936786,0.54041255,0.7529162,0.5055216,0.77299476,0.6607457,0.7364025,0.49265373,0.78882086
6006,1755,100,0,6006500.0,1755500.0,0.0021240031,0.035961613,0.50448966,0.74948287,0.46732423,0.75827765,0.6588604,0.73530227,0.4799243,0.77101135
6048,1737,100,0,6048500.0,1737500.0,0.0021238825,0.05350921,0.53460234,0.74146885,0.4976585,0.7715012,0.66305524,0.73096687,0.48341647,0.76392657
6030,1715,100,0,6030500.0,1715500.0,0.0021234215,0.033395838,0.53282094,0.7487167,0.49657795,0.7610115,0.6550693,0.7250766,0.48177993,0.755469
6036,1709,100,0,6036500.0,1709500.0,0.0021227042,0.034646936,0.535949,0.744529,0.5027235,0.75844914,0.66592735,0.7430935,0.5091913,0.7796657
5934,1783,100,0,5934500.0,1783500.0,0.0021197863,0.059740543,0.5101578,0.7458342,0.47393203,0.7636195,0.65149015,0.7274519,0.48211503,0.79155236
6037,1745,100,0,6037500.0,1745500.0,0.0021174555,0.06516676,0.5337085,0.7306343,0.49893937,0.7342241,0.65663636,0.71907324,0.49438697,0.73020977
5920,1755,100,0,5920500.0,1755500.0,0.00211694,0.055267688,0.55683535,0.74989396,0.5296648,0.78026175,0.6673109,0.73968244,0.54175043,0.8144589
5982,1753,100,0,5982500.0,1753500.0,0.0021120855,0.038618233,0.54890126,0.7236445,0.5201043,0.73175883,0.66519105,0.7277408,0.5359233,0.7504535
6054,1736,100,0,6054500.0,1736500.0,0.0021101602,0.029955707,0.5330164,0.71381706,0.4966444,0.72874254,0.66472703,0.73262537,0.49100205,0.73405
5872,1770,100,0,5872500.0,1770500.0,0.0021076796,0.08874079,0.52554846,0.74285704,0.4957745,0.7547083,0.66082746,0.7291047,0.52094936,0.78111756
6021,1738,100,0,6021500.0,1738500.0,0.0021064566,0.0437879,0.5205727,0.74306345,0.4847265,0.75789607,0.6554315,0.7339951,0.47719687,0.76276857
5875,1765,100,0,5875500.0,1765500.0,0.0021031883,0.05510542,0.5159387,0.7253611,0.48164776,0.7328879,0.6533348,0.7173285,0.50051713,0.748879
5946,1764,100,0,5946500.0,1764500.0,0.0021013469,0.05543925,0.5397556,0.7338112,0.50453776,0.7374139,0.65424347,0.7146352,0.5090122,0.7460122
6025,1716,100,0,6025500.0,1716500.0,0.002097766,0.19144554,0.5306356,0.75173086,0.4963198,0.7788398,0.6568248,0.7247258,0.5007458,0.7883332
5930,1706,36,0,5930797.222222222,1706411.111111111,0.0020968742,0.027130155,0.5110662,0.69808495,0.46933636,0.6936903,0.6415742,0.69974947,0.47266278,0.68713427
6027,1748,66,0,6027457.575757576,1748337.878787879,0.0020958919,0.11674761,0.51887995,0.71593666,0.4800808,0.7089935,0.6634916,0.7273556,0.47615257,0.7133201
5913,1775,100,0,5913500.0,1775500.0,0.0020943973,0.11390008,0.55302495,0.7403177,0.5250412,0.7434841,0.6699022,0.72544444,0.5351149,0.756897
5862,1773,100,0,5862500.0,1773500.0,0.002094307,0.02364546,0.534528,0.7361401,0.49398053,0.7433391,0.64599365,0.7112963,0.4772641,0.73130476
5959,1800,24,0,5959604.166666667,1800137.5,0.0020939508,0.009037467,0.5243159,0.69316125,0.49386144,0.695285,0.65792036,0.71342045,0.50800985,0.70322174
6026,1735,100,0,6026500.0,1735500.0,0.0020934618,0.032440398,0.53136176,0.7279455,0.49855033,0.72770995,0.66485536,0.7305794,0.50045455,0.7407023
6068,1729,100,0,6068500.0,1729500.0,0.002093444,0.046715345,0.53388995,0.73423904,0.5056871,0.76483995,0.6578677,0.72347116,0.529028,0.79873645
5929,1751,100,0,5929500.0,1751500.0,0.0020915975,0.054170664,0.5382771,0.71944904,0.51126856,0.7391013,0.66223574,0.72825974,0.5256909,0.76740617
5941,1799,100,0,5941500.0,1799500.0,0.002091111,0.048188176,0.53970313,0.74234587,0.5115201,0.7599552,0.6634295,0.7308053,0.5315799,0.7949251
5957,1787,100,0,5957500.0,1787500.0,0.0020890557,0.046549805,0.5305844,0.74147934,0.50017375,0.7604241,0.6595716,0.7326348,0.5160024,0.7860982
5911,1760,100,0,5911500.0,1760500.0,0.002088709,0.057414975,0.523861,0.75120854,0.49356437,0.78656965,0.6612842,0.7296155,0.5211546,0.8110378
6067,1744,100,0,6067500.0,1744500.0,0.0020880576,0.04972018,0.53465974,0.7295833,0.50463015,0.7352576,0.6751223,0.74346215,0.53145224,0.76262146
6037,1753,97,0,6037513.917525773,1753489.175257732,0.0020864292,0.030900415,0.5150186,0.7168418,0.47154778,0.74438953,0.6371574,0.703325,0.44258127,0.7304527
5923,1753,100,0,5923500.0,1753500.0,0.0020855975,0.0773201,0.538306,0.7366609,0.5082492,0.76008856,0.6640202,0.7336114,0.5275351,0.7839457
6032,1710,100,0,6032500.0,1710500.0,0.0020821427,0.12718318,0.53878546,0.73290676,0.5095108,0.73612845,0.6650961,0.7400394,0.5213469,0.7688534
6002,1767,100,0,6002500.0,1767500.0,0.0020808575,0.1663677,0.5285964,0.72606343,0.49794522,0.7285278,0.66156036,0.7212163,0.5149121,0.7421732
6049,1737,100,0,6049500.0,1737500.0,0.0020802517,0.04928304,0.51511455,0.7425265,0.46999967,0.77072656,0.6547264,0.7299175,0.44890326,0.7639579
6010,1765,100,0,6010500.0,1765500.0,0.0020788002,0.06607508,0.53432053,0.7126103,0.4981913,0.7001721,0.65373564,0.70843387,0.4835167,0.6951131
5911,1766,100,0,5911500.0,1766500.0,0.0020782785,0.14577149,0.53409076,0.72193456,0.5057427,0.72606844,0.6605969,0.7232425,0.52559686,0.7453781
5936,1784,100,0,5936500.0,1784500.0,0.002076698,0.10127759,0.52834415,0.74293494,0.49779692,0.76314974,0.66152567,0.72995394,0.51791257,0.78016776
5932,1760,100,0,5932500.0,1760500.0,0.0020761492,0.086244345,0.5296781,0.7305613,0.5001577,0.758672,0.65755373,0.7193456,0.51685387,0.77534485
5957,1759,100,0,5957500.0,1759500.0,0.0020755045,0.06674644,0.5422097,0.7336255,0.51141703,0.7569947,0.66589093,0.7354299,0.52921927,0.78648156
6023,1738,100,0,6023500.0,1738500.0,0.002073749,0.18570597,0.5301619,0.734699,0.49237433,0.747385,0.65670496,0.72257036,0.48592353,0.7591801
5991,1774,100,0,5991500.0,1774500.0,0.0020717103,0.042449903,0.5531944,0.72895825,0.52696157,0.74094605,0.6555018,0.7165345,0.52588046,0.74757123
6005,1759,100,0,6005500.0,1759500.0,0.0020698262,0.093656346,0.540138,0.7270596,0.5124076,0.7534057,0.6601299,0.7231379,0.532247,0.773533
5969,1728,100,0,5969500.0,1728500.0,0.0020682088,0.046310823,0.53739566,0.7411256,0.50427306,0.7524607,0.65609777,0.71871895,0.5017306,0.7577591
5960,1755,100,0,5960500.0,1755500.0,0.0020658874,0.057534926,0.53229994,0.7221208,0.5014344,0.73178333,0.6607618,0.7189312,0.5146471,0.76011443
5957,1774,100,0,5957500.0,1774500.0,0.0020643673,0.062081967,0.528187,0.74719924,0.49565014,0.77260995,0.66562915,0.73044634,0.5154444,0.79833287
5999,1763,100,0,5999500.0,1763500.0,0.0020643265,0.14120656,0.5378342,0.7509569,0.5085815,0.7763748,0.66068107,0.7362001,0.52186364,0.80275786
5949,1791,100,0,5949500.0,1791500.0,0.002063297,0.101333365,0.5200026,0.7391744,0.49121314,0.7603641,0.66154885,0.7326607,0.51841867,0.780819
5967,1787,100,0,5967500.0,1787500.0,0.0020629584,0.029094486,0.52646995,0.731379,0.49327236,0.74154264,0.6548389,0.7177329,0.5020055,0.74477553
5958,1757,100,0,5958500.0,1757500.0,0.0020592993,0.059387658,0.51974547,0.7373632,0.48455194,0.7525581,0.65287244,0.7271797,0.4992556,0.7777315
5873,1768,100,0,5873500.0,1768500.0,0.0020585584,0.03396435,0.5242337,0.7403431,0.4920182,0.75450623,0.6596456,0.72177756,0.5197662,0.7894174
6021,1731,100,0,6021500.0,1731500.0,0.002058531,0.10843279,0.52889514,0.7506022,0.4954279,0.79033005,0.65281844,0.7228782,0.49214277,0.78481346
6021,1729,100,0,6021500.0,1729500.0,0.0020578715,0.058801156,0.5357145,0.74172914,0.5057165,0.7520771,0.6580833,0.7261719,0.50148195,0.75204694
5984,1731,100,0,5984500.0,1731500.0,0.0020573388,0.15779202,0.52935797,0.73215985,0.49351197,0.7438309,0.65857387,0.73095465,0.49625835,0.77045965
5999,1731,100,0,5999500.0,1731500.0,0.0020562068,0.04783076,0.51995677,0.7240375,0.48666653,0.71977675,0.6606258,0.72295314,0.5025251,0.749604
6066,1688,100,0,6066500.0,1688500.0,0.0020528475,0.06750118,0.5275231,0.722804,0.48674262,0.7190806,0.6403943,0.700166,0.44843048,0.68319064
5943,1728,100,0,5943500.0,1728500.0,0.0020511895,0.13958742,0.52645975,0.7432826,0.49636638,0.7709588,0.6537639,0.73123276,0.50758433,0.79285896
6011,1755,100,0,6011500.0,1755500.0,0.002050668,0.09182057,0.53310454,0.72314817,0.49346337,0.7224535,0.6608606,0.72540367,0.48458764,0.73552525
5940,1770,100,0,5940500.0,1770500.0,0.0020495688,0.15744829,0.55564386,0.7428449,0.5279012,0.7661499,0.66840935,0.7359682,0.53712547,0.79516125
6030,1744,100,0,6030500.0,1744500.0,0.0020424277,0.07460136,0.5141423,0.7466883,0.47532523,0.77218205,0.65546644,0.74159795,0.47752663,0.786028
5853,1788,100,0,5853500.0,1788500.0,0.0020422384,0.12047759,0.5313091,0.7344791,0.49215645,0.763464,0.6426626,0.7001544,0.4793979,0.7563268
5979,1763,100,0,5979500.0,1763500.0,0.0020419797,0.14576861,0.5307037,0.7401506,0.5010425,0.769616,0.6665039,0.736686,0.51674914,0.79875815
6055,1742,100,0,6055500.0,1742500.0,0.0020414535,0.10913384,0.52750796,0.71185195,0.49141315,0.7244843,0.66369176,0.7347499,0.49012187,0.7254213
5929,1780,100,0,5929500.0,1780500.0,0.002040101,0.073306225,0.5350712,0.7387708,0.50638354,0.7385312,0.6584002,0.7293544,0.52062184,0.74532354
5915,1756,100,0,5915500.0,1756500.0,0.0020363093,0.12043573,0.54526895,0.74064785,0.51886964,0.75528085,0.669924,0.7308827,0.5431447,0.7764914
5880,1699,5,0,5880910.0,1699130.0,0.00203136,0.008448061,0.55822486,0.67794645,0.5219183,0.6711557,0.648752,0.6641767,0.49935412,0.6482383
5951,1788,100,0,5951500.0,1788500.0,0.0020288632,0.064925395,0.531258,0.73960483,0.50162196,0.7594858,0.6645063,0.7354653,0.52208227,0.79689014
5964,1763,100,0,5964500.0,1763500.0,0.0020274841,0.042213205,0.5438574,0.7392667,0.51285994,0.7515687,0.6672273,0.72792536,0.5278531,0.75858486
5914,1751,100,0,5914500.0,1751500.0,0.0020272816,0.118041754,0.54228055,0.7387261,0.51573735,0.7623108,0.6675996,0.7311145,0.5409692,0.7957877
6055,1688,100,0,6055500.0,1688500.0,0.0020272203,0.08414392,0.53870845,0.73410624,0.49687847,0.74443597,0.64385545,0.7035843,0.46742004,0.7227416
6015,1744,100,0,6015500.0,1744500.0,0.0020264513,0.09853988,0.5243636,0.73644906,0.4891408,0.7277506,0.6586355,0.72673625,0.4897849,0.70845133
6024,1749,30,0,6024366.666666667,1749183.3333333333,0.0020264224,0.06002249,0.5402284,0.70944124,0.50480294,0.6903941,0.6626299,0.7224042,0.4923258,0.6888544
5923,1749,100,0,5923500.0,1749500.0,0.0020246734,0.12717077,0.52107793,0.726982,0.48731422,0.7360951,0.6628706,0.73208237,0.50881845,0.74999106
6008,1750,100,0,6008500.0,1750500.0,0.0020242373,0.07201773,0.5346857,0.729245,0.49855506,0.7346554,0.65241313,0.71589386,0.4875975,0.7518135
5976,1766,100,0,5976500.0,1766500.0,0.0020221581,0.046718497,0.5275546,0.72812605,0.49569392,0.7474946,0.66414565,0.729469,0.51421833,0.77125174
6053,1758,89,0,6053548.876404494,1758467.97752809,0.002021716,0.08441899,0.51642114,0.7356569,0.48357567,0.7430741,0.66307515,0.7396116,0.5027333,0.7792368
6037,1746,100,0,6037500.0,1746500.0,0.0020167958,0.16254164,0.5171604,0.7318948,0.48173404,0.7386823,0.657205,0.7252375,0.48270404,0.74284613
5934,1761,100,0,5934500.0,1761500.0,0.0020152733,0.116395116,0.53513575,0.7460531,0.50595534,0.7562127,0.6644288,0.73042935,0.52833927,0.77399105
5921,1768,100,0,5921500.0,1768500.0,0.0020136957,0.09323646,0.52696365,0.7424787,0.48990548,0.7523291,0.65673095,0.727466,0.4916758,0.76856124
6058,1762,100,0,6058500.0,1762500.0,0.0020134335,0.13870035,0.555656,0.73441607,0.5316812,0.74336016,0.66959834,0.7414097,0.5564919,0.7626162
5966,1738,100,0,5966500.0,1738500.0,0.0020133625,0.15495452,0.53334254,0.742283,0.49461883,0.75707734,0.6616905,0.72759277,0.49095532,0.7651891
5971,1752,100,0,5971500.0,1752500.0,0.0020126835,0.1175986,0.5151709,0.7331676,0.48205453,0.74430555,0.6536459,0.7264744,0.4971713,0.75948143
5960,1774,100,0,5960500.0,1774500.0,0.0020099238,0.08927603,0.528589,0.74165857,0.49877536,0.77105904,0.6596638,0.7338609,0.51893836,0.79628736
5905,1710,27,0,5905857.407407408,1710483.3333333333,0.0020090144,0.021799594,0.5272461,0.7079321,0.49278355,0.6961851,0.6506118,0.7018493,0.49279997,0.7061456
6060,1724,100,0,6060500.0,1724500.0,0.0020065352,0.08345699,0.52499056,0.74585134,0.49476498,0.7533699,0.6618728,0.72983897,0.5054963,0.7804565
5904,1770,100,0,5904500.0,1770500.0,0.002006304,0.0597966,0.5244919,0.7413885,0.49286273,0.75850344,0.65766466,0.7191541,0.50887823,0.7799549
5905,1755,100,0,5905500.0,1755500.0,0.0020062993,0.11476563,0.53523046,0.7310034,0.5022759,0.74182636,0.6654453,0.7300617,0.5235332,0.77151793
5973,1732,100,0,5973500.0,1732500.0,0.0020061382,0.06999675,0.5312152,0.7401425,0.49779645,0.74508286,0.6608186,0.72900933,0.5037559,0.7522977
6026,1738,100,0,6026500.0,1738500.0,0.0020058206,0.088834375,0.5327001,0.72522444,0.49726,0.727931,0.66332155,0.72861,0.4968235,0.7385971
5915,1748,100,0,5915500.0,1748500.0,0.0020032562,0.1678292,0.5273734,0.7395566,0.49659905,0.75678563,0.6592021,0.72937626,0.52043414,0.79915565
5936,1732,40,0,5936775.0,1732600.0,0.0020021251,0.059227716,0.52088803,0.7095551,0.4835611,0.69127685,0.65099555,0.7086056,0.48968664,0.71082246
5923,1760,100,0,5923500.0,1760500.0,0.0019976934,0.05556218,0.530754,0.73975325,0.49814355,0.7543314,0.66237205,0.731705,0.5134067,0.77835035
6053,1747,100,0,6053500.0,1747500.0,0.0019972231,0.16879807,0.5455723,0.73965156,0.51379555,0.7443512,0.6716924,0.7380949,0.5150045,0.74204534
6060,1745,100,0,6060500.0,1745500.0,0.0019970485,0.051358383,0.53538764,0.72902924,0.50776666,0.7345984,0.657166,0.7232281,0.5175645,0.74823797
5946,1721,49,0,5946556.12244898,1721256.1224489796,0.0019970192,0.07042869,0.52770764,0.7437315,0.4947734,0.77840066,0.6493523,0.7144029,0.49472645,0.791103
6039,1747,100,0,6039500.0,1747500.0,0.0019960671,0.049964555,0.524104,0.7204034,0.48904872,0.74473995,0.6636656,0.73396564,0.49321556,0.7578947
6005,1719,25,0,6005754.0,1719770.0,0.0019948853,0.028109575,0.5133424,0.74681354,0.47771108,0.7538816,0.6482952,0.72092235,0.47966683,0.75231475
6013,1737,100,0,6013500.0,1737500.0,0.001994475,0.07352515,0.51891106,0.7341143,0.4821713,0.737073,0.65813386,0.72167593,0.47617766,0.72721624
6071,1768,100,0,6071500.0,1768500.0,0.001993675,0.06586988,0.5168007,0.7437709,0.48210406,0.7591907,0.66144264,0.7422983,0.5012784,0.781458
6016,1733,100,0,6016500.0,1733500.0,0.001992635,0.092267215,0.53119767,0.73855156,0.49605042,0.7617191,0.66030794,0.7354707,0.4917062,0.7713071
6068,1728,100,0,6068500.0,1728500.0,0.0019920534,0.03137963,0.52341664,0.7201402,0.494185,0.7266376,0.6557528,0.7169479,0.5175231,0.74819636
5927,1802,30,0,5927500.0,1802150.0,0.0019910678,0.022871157,0.5449793,0.7091286,0.50992066,0.72181445,0.641567,0.6978249,0.4975077,0.7175499
6019,1733,100,0,6019500.0,1733500.0,0.001988551,0.13609223,0.5405544,0.7276458,0.50585264,0.7445915,0.6612696,0.7274651,0.5004253,0.75290287
6036,1747,100,0,6036500.0,1747500.0,0.0019881525,0.0781227,0.5215101,0.74291736,0.48451015,0.7675082,0.6658361,0.7441397,0.49142936,0.78824604
5906,1769,100,0,5906500.0,1769500.0,0.0019879153,0.1524618,0.5278867,0.730997,0.49823502,0.7637743,0.6634184,0.73416704,0.52687794,0.8138801
6029,1710,50,0,6029690.0,1710640.0,0.0019876612,0.048944373,0.5511482,0.7252002,0.51911443,0.7455829,0.66014564,0.7281186,0.51555157,0.75949514
6038,1712,100,0,6038500.0,1712500.0,0.0019868354,0.06108385,0.5166328,0.7307449,0.48161307,0.7392485,0.65527254,0.7189856,0.48416424,0.73866636
5851,1721,90,0,5851550.0,1721500.0,0.001986517,0.0888281,0.5170166,0.7379967,0.4805368,0.7412348,0.64125365,0.69527996,0.4767962,0.72349066
6060,1731,100,0,6060500.0,1731500.0,0.0019851706,0.11452425,0.52929157,0.73420894,0.49759373,0.7577873,0.66308266,0.73724866,0.5142763,0.79432774
6057,1732,100,0,6057500.0,1732500.0,0.0019835737,0.056588214,0.5310252,0.73439234,0.49106997,0.7258552,0.65703315,0.7239413,0.4704403,0.7190789
